OBJECTID,BldgID,Parcel_id,LOC_ID,Addrptid,FullAddr,Town,StrucType,Notes,SourceData,EditReason,AreaSqFt,BaseElev,LowHeight,TopHeight,last_edited_user,last_edited_date,GlobalID,IsActive,Shape__Area
10190,13750,104.0-0005-0002.0,F_746414_2982441,,46 OLD COLONY RD,Arlington,Out Building,,,,112.0,264.94,271.15,273.86,ArlingtonMA_GIS,2023-10-24 20:02:07.930,a6d45a98-3b3a-433b-b9fa-5e1f02a7edb2,Y,111.932861328125
10191,13751,104.0-0005-0003.0,F_746329_2982386,ADDR-6602,3 CHEROKEE RD,Arlington,Building,,,,1961.0,260.38,270.37,277.19,ArlingtonMA_GIS,2023-10-24 20:02:07.930,89ea422d-0a82-4072-90cf-9c62d5f94575,Y,1960.8154296875
10192,13752,104.0-0005-0003.0,F_746329_2982386,,50 OLD COLONY RD,Arlington,Out Building,,,,153.0,261.81,267.42,269.99,ArlingtonMA_GIS,2023-10-24 20:02:07.930,c23c828e-1ea5-44e9-93b0-c5709d75a5f2,Y,153.330078125
10193,13753,104.0-0005-0004.A,F_746385_2982329,ADDR-6603,323 RIDGE ST,Arlington,Building,,,,1202.0,261.77,271.95,285.29,ArlingtonMA_GIS,2023-10-24 20:02:07.930,bb6b512a-b660-4a62-99e2-4602f2dd59f2,Y,1201.7666015625
10194,13754,104.0-0005-0005.A,F_746435_2982280,ADDR-6604,319 RIDGE ST,Arlington,Building,,,,1214.0,266.45,276.59,290.24,ArlingtonMA_GIS,2023-10-24 20:02:07.930,704f16b4-68b4-49a2-ab7c-8c7b12e02e81,Y,1213.637939453125
10195,13755,104.0-0005-0005.A,F_746435_2982280,,319 RIDGE ST,Arlington,Out Building,,,,56.0,267.16,274.53,276.02,ArlingtonMA_GIS,2023-10-24 20:02:07.930,9622f9e8-e6c5-4e1a-b862-dbbc5af34d84,Y,56.332275390625
10196,13756,104.0-0005-0006.A,F_746485_2982231,ADDR-6605,315 RIDGE ST,Arlington,Building,,,,1784.0,270.03,280.75,292.76,ArlingtonMA_GIS,2023-10-24 20:02:07.930,b6eac11a-340c-453a-a751-1dbcccfab80d,Y,1783.716796875
10197,13757,104.0-0005-0006.A,F_746485_2982231,,315 RIDGE ST,Arlington,Out Building,,,,85.0,271.46,277.99,280.97,ArlingtonMA_GIS,2023-10-24 20:02:07.930,18baaca0-0128-47a3-8318-4706526dbabe,Y,84.6416015625
10198,13758,104.0-0005-0007.0,F_746548_2982182,,311 RIDGE ST,Arlington,Building,,,,935.0,281.46,294.93,301.31,ArlingtonMA_GIS,2023-10-24 20:02:07.930,ed96150b-689a-4056-a53f-90868e39a5ff,Y,934.564208984375
10199,13759,104.0-0005-0007.0,F_746548_2982182,ADDR-6606,311 RIDGE ST,Arlington,Building,,,,1824.0,272.82,281.7,287.58,ArlingtonMA_GIS,2023-10-24 20:02:07.930,666acb94-ae09-4780-8d04-aa3c5707a9d9,Y,1824.0654296875
10200,13760,104.0-0006-0001.0,F_745884_2982456,ADDR-6607,190 OVERLOOK RD,Arlington,Building,,,,1052.0,255.75,273.33,279.6,ArlingtonMA_GIS,2023-10-24 20:02:07.930,b2b399d7-42c0-4a90-bdce-f493d1339ac4,Y,1051.738525390625
10201,13761,104.0-0006-0002.0,F_745923_2982499,ADDR-6608,194 OVERLOOK RD,Arlington,Building,,,,963.0,259.65,274.22,282.93,ArlingtonMA_GIS,2023-10-24 20:02:07.930,19743883-edee-4b75-bed1-20744c64bbd4,Y,963.040283203125
10202,13762,104.0-0006-0001.0,F_745884_2982456,,15 HIAWATHA LN,Arlington,Out Building,,,,40.0,255.91,261.03,261.78,ArlingtonMA_GIS,2023-10-24 20:02:07.930,da2a1c58-21f6-4cac-98a5-e8344dffc9cf,Y,39.723388671875
10203,13763,104.0-0006-0003.0,F_745986_2982541,ADDR-6609,198 OVERLOOK RD,Arlington,Building,,,,1763.0,266.65,279.95,300.56,ArlingtonMA_GIS,2023-10-24 20:02:07.930,dc776895-ca9d-48a4-bc61-6eb8cd1384ba,Y,1763.399169921875
10204,13764,104.0-0006-0004.A,F_745935_2982586,ADDR-6610,342 RIDGE ST,Arlington,Building,,,,1546.0,269.35,287.32,292.99,ArlingtonMA_GIS,2023-10-24 20:02:07.930,a8253761-1219-47d7-a7d6-1c198d67fada,Y,1546.281005859375
10205,13765,101.0-0008-0004.0,F_745821_2982511,,17 HIAWATHA LN,Arlington,Out Building,,,,84.0,258.71,265.08,266.19,ArlingtonMA_GIS,2023-10-24 20:02:07.930,e7c78a9a-733d-41de-a0b8-200d47858107,Y,84.070556640625
10206,13766,104.0-0006-0005.A,F_745897_2982632,ADDR-6611,346 RIDGE ST,Arlington,Building,,,,1211.0,271.9,285.03,294.12,ArlingtonMA_GIS,2023-10-24 20:02:07.930,67d4c335-5c78-4b07-a16c-e212968a6b2c,Y,1211.278076171875
10207,13767,104.0-0006-0007.0,F_745848_2982691,ADDR-6612,350 RIDGE ST,Arlington,Building,,,,1672.0,277.42,292.95,298.26,ArlingtonMA_GIS,2023-10-24 20:02:07.930,9f114517-4bbe-4441-be51-b2e3208a16ea,Y,1671.84033203125
10208,13768,104.0-0006-0008.0,F_745787_2982750,ADDR-6613,354 RIDGE ST,Arlington,Building,,,,1655.0,283.17,298.63,303.76,ArlingtonMA_GIS,2023-10-24 20:02:07.930,a7271363-b40d-4bb8-9e33-3693fc64c3ac,Y,1655.03076171875
10209,13769,104.0-0007-0001.0,F_746001_2982362,ADDR-6614,187 OVERLOOK RD,Arlington,Building,,,,990.0,257.74,277.17,283.49,ArlingtonMA_GIS,2023-10-24 20:02:07.930,7e941a0a-db35-4dc2-800a-5f558f13d574,Y,990.136962890625
10210,13770,104.0-0007-0002.0,F_746044_2982408,ADDR-6615,191 OVERLOOK RD,Arlington,Building,,,,1214.0,260.78,279.88,285.38,ArlingtonMA_GIS,2023-10-24 20:02:07.930,705e5415-b50f-4fe6-a56b-e2284c579ec9,Y,1214.00732421875
10211,13771,104.0-0007-0002.0,F_746044_2982408,,330 RIDGE ST,Arlington,Out Building,,,,84.0,259.87,265.81,267.2,ArlingtonMA_GIS,2023-10-24 20:02:07.930,536966b6-6dd8-45da-ade1-19e4e488430c,Y,84.376953125
10212,13772,104.0-0007-0002.0,F_746044_2982408,,191 OVERLOOK RD,Arlington,Out Building,,,,71.0,261.53,267.35,268.91,ArlingtonMA_GIS,2023-10-24 20:02:07.930,173a7fb2-6995-44fc-a49d-9ca4ac6a9bb6,Y,71.050048828125
10213,13773,104.0-0007-0003.0,F_746086_2982454,ADDR-6616,195 OVERLOOK RD,Arlington,Building,,,,1076.0,266.38,281.96,292.31,ArlingtonMA_GIS,2023-10-24 20:02:07.930,58ccc5eb-b47a-4a14-9e00-9186c58f36dc,Y,1075.866943359375
10214,13774,104.0-0007-0003.0,F_746086_2982454,,330 RIDGE ST,Arlington,Out Building,,,,65.0,261.62,268.44,269.27,ArlingtonMA_GIS,2023-10-24 20:02:07.930,2c4e81a8-3194-4bb2-9b53-75bc2607114e,Y,65.263427734375
10215,13775,104.0-0007-0004.0,F_746130_2982376,ADDR-6617,330 RIDGE ST,Arlington,Building,,,,2229.0,256.61,278.62,293.66,ArlingtonMA_GIS,2023-10-24 20:02:07.930,5228ece1-38af-4cf2-9c2c-8d7388a178de,Y,2229.454345703125
10216,13776,104.0-0007-0005.0,F_746171_2982313,ADDR-6618,326 RIDGE ST,Arlington,Building,,,,1237.0,256.38,269.13,273.68,ArlingtonMA_GIS,2023-10-24 20:02:07.930,16951815-0427-496c-8db8-26689ed3e8d8,Y,1237.40625
10217,13777,104.0-0008-0001.A,F_746037_2983101,ADDR-6619,6 MOCCASIN PATH,Arlington,Building,,,,1568.0,302.8,319.97,329.32,ArlingtonMA_GIS,2023-10-24 20:02:07.930,3dd9891d-ea72-41ee-b8ff-ccf392f751d7,Y,1568.139892578125
10218,13778,104.0-0008-0002.0,F_746115_2983130,ADDR-6620,2 MOCCASIN PATH,Arlington,Building,,,,1263.0,298.11,311.73,319.09,ArlingtonMA_GIS,2023-10-24 20:02:07.930,e30fd2b8-fb83-45e0-a900-c574fe7240d9,Y,1263.34375
10219,13779,104.0-0008-0003.0,F_746154_2983057,ADDR-6621,27 FOX MEADOW LN,Arlington,Building,,,,1254.0,294.73,307.14,316.7,ArlingtonMA_GIS,2023-10-24 20:02:07.930,8be5e8f6-778c-41e0-807e-ccace44873c5,Y,1253.568603515625
10220,13780,104.0-0008-0004.0,F_746075_2983011,ADDR-6622,31 FOX MEADOW LN,Arlington,Building,,,,1119.0,296.41,308.41,318.4,ArlingtonMA_GIS,2023-10-24 20:02:07.930,c9826a61-4912-49e0-9d4b-7e1eadfe7194,Y,1119.37353515625
10221,13781,104.0-0008-0005.0,F_745997_2982970,ADDR-6623,35 FOX MEADOW LN,Arlington,Building,,,,974.0,297.14,309.55,319.28,ArlingtonMA_GIS,2023-10-24 20:02:07.930,6dcd5297-4ec6-4b6f-945d-6307c86f8aea,Y,973.859375
10222,13782,104.0-0010-0001.A,F_745978_2983299,ADDR-6624,32 OLDHAM RD,Arlington,Building,,,,2891.0,307.04,318.1,323.95,ArlingtonMA_GIS,2023-10-24 20:02:07.930,6c277944-5876-4e26-b71f-9f648b193c7a,Y,2890.604736328125
10223,13783,104.0-0010-0001.A,F_745978_2983299,,7 MOCCASIN PATH,Arlington,Out Building,,,,89.0,309.91,315.82,318.86,ArlingtonMA_GIS,2023-10-24 20:02:07.930,f10ee2d4-b9a7-4cf5-a0b0-3408ce9ad031,Y,88.7158203125
10224,13784,105.0-0001-0001.A,F_746882_2983129,ADDR-6625,20 OLD MIDDLESEX PATH,Arlington,Building,,,,1846.0,261.89,279.44,288.62,ArlingtonMA_GIS,2023-10-24 20:02:07.930,42aa6e66-829c-4ece-b82b-2a45afd3e5b2,Y,1846.260986328125
10225,13785,105.0-0001-0002.A,F_746881_2983022,ADDR-6626,9 LONGMEADOW RD,Arlington,Building,,,,2616.0,259.86,273.43,280.86,ArlingtonMA_GIS,2023-10-24 20:02:07.930,bb283a8c-a625-42cc-91eb-b5b4c851ccaa,Y,2615.606201171875
10226,13786,105.0-0001-0002.A,F_746881_2983022,,9 LONGMEADOW RD,Arlington,Out Building,,,,155.0,263.36,271.15,273.33,ArlingtonMA_GIS,2023-10-24 20:02:07.930,3fc87449-f470-4987-866d-02cdcade1852,Y,154.9638671875
10227,13787,105.0-0002-0001.A,F_747640_2982579,ADDR-6627,29 MORNINGSIDE DR,Arlington,Building,,,,2310.0,233.28,242.22,250.32,ArlingtonMA_GIS,2023-10-24 20:02:07.930,d808fdac-c430-4613-aa63-e2d2cd1167e4,Y,2309.59619140625
10228,13788,105.0-0002-0002.A,F_747553_2982540,ADDR-6628,35 MORNINGSIDE DR,Arlington,Building,,,,1895.0,238.46,252.76,262.57,ArlingtonMA_GIS,2023-10-24 20:02:07.930,3ad88c42-0516-4eae-88ab-2c6d555e3853,Y,1895.3125
10229,13789,105.0-0002-0002.A,F_747553_2982540,,35 MORNINGSIDE DR,Arlington,Out Building,,,,135.0,235.47,242.67,244.84,ArlingtonMA_GIS,2023-10-24 20:02:07.930,9bca55a9-94fc-4ebc-8866-d72ce3408409,Y,134.813720703125
10230,13790,105.0-0002-0003.A,F_747460_2982500,ADDR-6629,39 MORNINGSIDE DR,Arlington,Building,,,,3001.0,244.11,254.28,261.12,ArlingtonMA_GIS,2023-10-24 20:02:07.930,9509c4e4-d0f0-4349-913f-49bd155ae177,Y,3000.769287109375
10231,13791,105.0-0002-0005.0,F_747376_2982464,ADDR-6630,45 MORNINGSIDE DR,Arlington,Building,,,,1580.0,246.05,258.13,263.26,ArlingtonMA_GIS,2023-10-24 20:02:07.930,50242d76-ef52-46fa-a708-3d58057558d3,Y,1580.331298828125
10232,13792,105.0-0002-0006.0,F_747280_2982395,ADDR-6631,51 MORNINGSIDE DR,Arlington,Building,,,,2532.0,259.18,279.35,289.61,ArlingtonMA_GIS,2023-10-24 20:02:07.930,a4f835f5-c8ad-4a2a-a3d4-e189232874ef,Y,2531.76025390625
10233,13793,105.0-0002-0006.0,F_747280_2982395,,51 MORNINGSIDE DR,Arlington,Building,,,,761.0,252.34,260.06,266.99,ArlingtonMA_GIS,2023-10-24 20:02:07.930,ba58b7c5-25fc-4889-a971-428fe5d296b4,Y,760.530517578125
10234,13794,105.0-0002-0006.0,F_747280_2982395,,51 MORNINGSIDE DR,Arlington,Out Building,,,,111.0,254.35,260.57,263.0,ArlingtonMA_GIS,2023-10-24 20:02:07.930,68a1008f-e0d4-4f3b-b120-9ffed210d6c3,Y,111.153076171875
10235,13795,105.0-0002-0008.0,F_747165_2982310,ADDR-6632,59 MORNINGSIDE DR,Arlington,Building,,,,4850.0,268.32,280.64,284.5,ArlingtonMA_GIS,2023-10-24 20:02:07.930,5d257d10-4b6d-416e-8088-7f3ea74ea9b1,Y,4850.48291015625
10236,13796,105.0-0002-0008.0,F_747165_2982310,,59 MORNINGSIDE DR,Arlington,Out Building,,,,172.0,268.55,276.11,280.34,ArlingtonMA_GIS,2023-10-24 20:02:07.930,18a7aa7c-2000-4db4-bdc7-bee46708f978,Y,172.43359375
10237,13797,105.0-0002-0010.0,F_747066_2982263,ADDR-6633,63 MORNINGSIDE DR,Arlington,Building,,,,2758.0,270.98,285.21,301.94,ArlingtonMA_GIS,2023-10-24 20:02:07.930,3f1e8ca9-6534-4fb5-a26e-8a6fd5c5ac2c,Y,2757.6103515625
10238,13798,105.0-0002-0011.0,F_747417_2982597,ADDR-6634,10 OLD COLONY RD,Arlington,Building,,,,2595.0,244.14,255.29,261.14,ArlingtonMA_GIS,2023-10-24 20:02:07.930,fd8b78b5-1677-4726-858f-f4050ca3b26b,Y,2594.622314453125
10239,13799,105.0-0002-0012.0,F_747329_2982560,ADDR-6635,14 OLD COLONY RD,Arlington,Building,,,,2427.0,247.12,258.43,265.81,ArlingtonMA_GIS,2023-10-24 20:02:07.930,c6f9362b-fd64-4662-b35a-d23cc243ace8,Y,2426.903564453125
10240,13800,105.0-0002-0013.0,F_747243_2982518,ADDR-6636,18 OLD COLONY RD,Arlington,Building,,,,1865.0,254.29,265.22,272.6,ArlingtonMA_GIS,2023-10-24 20:02:07.930,0c6a5d41-84d7-4fe2-b73a-1436d58e6e20,Y,1865.11181640625
10241,13801,105.0-0002-0015.0,F_747148_2982474,ADDR-6637,22 OLD COLONY RD,Arlington,Building,,,,1527.0,259.3,274.21,279.46,ArlingtonMA_GIS,2023-10-24 20:02:07.930,ccedb6d5-91b5-48f2-a290-9000e6fc4147,Y,1527.177978515625
10242,13802,105.0-0002-0016.0,F_747053_2982431,ADDR-6638,26 OLD COLONY RD,Arlington,Building,,,,1870.0,267.72,277.36,282.95,ArlingtonMA_GIS,2023-10-24 20:02:07.930,1b85945c-9ea9-4894-a76c-9d305bf29330,Y,1870.115478515625
10243,13803,105.0-0002-0017.0,F_746957_2982394,ADDR-6639,30 OLD COLONY RD,Arlington,Building,,,,1247.0,269.48,280.16,291.41,ArlingtonMA_GIS,2023-10-24 20:02:07.930,e18ba595-1aff-49a4-af8e-930274f71634,Y,1247.32470703125
10244,13804,105.0-0002-0016.0,F_747053_2982431,,26 OLD COLONY RD,Arlington,Out Building,,,,61.0,272.81,279.2,280.97,ArlingtonMA_GIS,2023-10-24 20:02:07.930,50fadce1-ff3d-4e95-8e87-31b783b149c9,Y,60.530029296875
10245,13805,105.0-0002-0018.0,F_746862_2982357,ADDR-6640,34 OLD COLONY RD,Arlington,Building,,,,1856.0,265.99,280.79,292.4,ArlingtonMA_GIS,2023-10-24 20:02:07.930,3be31684-88d1-445e-b08b-ddcc65df3d68,Y,1856.037109375
10246,13806,105.0-0002-0019.0,F_746768_2982318,ADDR-6641,38 OLD COLONY RD,Arlington,Building,,,,1715.0,263.76,278.05,284.57,ArlingtonMA_GIS,2023-10-24 20:02:07.930,96515453-9bc7-42f1-af5d-8feda9a6c1c3,Y,1715.0908203125
10247,13807,105.0-0002-0019.0,F_746768_2982318,,38 OLD COLONY RD,Arlington,Out Building,,,,85.0,264.62,270.91,272.6,ArlingtonMA_GIS,2023-10-24 20:02:07.930,5a4a2729-07e7-4b71-82a3-0af9c94eb9cb,Y,85.0556640625
10248,13808,105.0-0003-0001.0,F_747566_2982282,ADDR-6642,72 HODGE RD,Arlington,Building,,,,2053.0,237.68,249.0,253.02,ArlingtonMA_GIS,2023-10-24 20:02:07.930,1a2e3b57-47e4-4ac9-85a5-1c140ebb573c,Y,2052.609619140625
10249,13809,105.0-0003-0001.0,F_747566_2982282,,72 HODGE RD,Arlington,Out Building,,,,103.0,237.46,243.81,246.44,ArlingtonMA_GIS,2023-10-24 20:02:07.930,12d77a3d-f137-4861-80ee-be4024c95939,Y,103.439208984375
10250,13810,105.0-0003-0002.0,F_747528_2982370,ADDR-6643,76 HODGE RD,Arlington,Building,,,,2198.0,239.33,256.21,267.81,ArlingtonMA_GIS,2023-10-24 20:02:07.930,e58d153a-d2d2-4e19-8ea3-0bac528cadb4,Y,2198.263671875
10251,13811,105.0-0003-0003.0,F_747469_2982298,ADDR-6644,44 MORNINGSIDE DR,Arlington,Building,,,,2306.0,243.01,258.61,273.2,ArlingtonMA_GIS,2023-10-24 20:02:07.930,69b2bf35-1e37-4c6b-b32d-75a694317ceb,Y,2306.30029296875
10252,13812,105.0-0003-0004.0,F_747401_2982252,ADDR-6645,48 MORNINGSIDE DR,Arlington,Building,,,,1024.0,250.24,267.93,280.55,ArlingtonMA_GIS,2023-10-24 20:02:07.930,24f99ade-5376-435b-85c7-82b915dff11b,Y,1023.9228515625
10253,13813,105.0-0003-0004.0,F_747401_2982252,,48 MORNINGSIDE DR,Arlington,Out Building,,,,118.0,244.36,253.26,255.14,ArlingtonMA_GIS,2023-10-24 20:02:07.930,daaa26b3-2dfb-4e4c-bb2b-9abeeaff8e0b,Y,117.52978515625
10254,13814,105.0-0003-0005.0,F_747333_2982202,ADDR-6646,52 MORNINGSIDE DR,Arlington,Building,,,,3736.0,254.95,265.41,281.0,ArlingtonMA_GIS,2023-10-24 20:02:07.930,15804f64-0d5f-40ad-80af-21921aa8ea1b,Y,3735.94091796875
10255,13815,105.0-0004-0001.0,F_747131_2982802,ADDR-6647,10 ARROWHEAD LN,Arlington,Building,,,,2743.0,256.31,267.16,275.26,ArlingtonMA_GIS,2023-10-24 20:02:07.930,cd520165-b269-4474-9117-f953336ae274,Y,2742.52490234375
10256,13816,105.0-0004-0001.0,F_747131_2982802,,10 ARROWHEAD LN,Arlington,Out Building,,,,66.0,257.06,263.46,265.88,ArlingtonMA_GIS,2023-10-24 20:02:07.930,f89eee59-7039-4379-b837-93a0dce73362,Y,66.270263671875
10257,13817,105.0-0004-0002.0,F_747180_2982732,ADDR-6648,6 ARROWHEAD LN,Arlington,Building,,,,2865.0,254.66,266.88,272.28,ArlingtonMA_GIS,2023-10-24 20:02:07.930,8c2ea0ce-639a-4a49-99b4-7f16db675e88,Y,2864.918212890625
10258,13818,105.0-0004-0003.0,F_747229_2982663,ADDR-6649,15 OLD COLONY RD,Arlington,Building,,,,2327.0,250.54,260.3,267.05,ArlingtonMA_GIS,2023-10-24 20:02:07.930,fc07b55e-5364-4011-b46d-9a17ad510883,Y,2327.238525390625
10259,13819,105.0-0004-0004.A,F_746967_2982911,ADDR-6650,8 LONGMEADOW RD,Arlington,Building,,,,2432.0,255.34,266.77,273.7,ArlingtonMA_GIS,2023-10-24 20:02:07.930,02ff782a-230f-489a-81e8-d5da140ac425,Y,2432.352783203125
10260,13820,105.0-0004-0005.A,F_746865_2982876,ADDR-6651,12 LONGMEADOW RD,Arlington,Building,,,,2447.0,258.51,267.52,276.34,ArlingtonMA_GIS,2023-10-24 20:02:07.930,91a4b514-de00-4dd0-86c9-a4812038ac97,Y,2447.460205078125
10261,13821,105.0-0004-0005.A,F_746865_2982876,,12 LONGMEADOW RD,Arlington,Out Building,,,,184.0,256.65,263.64,265.22,ArlingtonMA_GIS,2023-10-24 20:02:07.930,389add4b-d1c6-4080-85cf-3f8183c693c6,Y,183.873291015625
10262,13822,105.0-0004-0006.B,F_746928_2982820,ADDR-6652,34 OLD MIDDLESEX PATH,Arlington,Building,,,,1985.0,257.02,268.12,274.36,ArlingtonMA_GIS,2023-10-24 20:02:07.930,d9d19636-2cae-475e-a14c-3e3f78e1c782,Y,1984.955322265625
10263,13823,105.0-0004-0006.B,F_746928_2982820,,34 OLD MIDDLESEX PATH,Arlington,Out Building,,,,105.0,255.83,262.06,264.19,ArlingtonMA_GIS,2023-10-24 20:02:07.930,7b94291d-87ae-4129-8282-ebd787cfe397,Y,105.275390625
10264,13824,105.0-0004-0008.0,F_747013_2982783,ADDR-6653,38 OLD MIDDLESEX PATH,Arlington,Building,,,,2308.0,255.64,276.23,288.34,ArlingtonMA_GIS,2023-10-24 20:02:07.930,fabf80a0-5d22-48ed-af9a-8976a876b437,Y,2308.373291015625
10265,13825,105.0-0004-0010.0,F_747076_2982707,ADDR-6654,42 OLD MIDDLESEX PATH,Arlington,Building,,,,1658.0,254.46,265.07,270.42,ArlingtonMA_GIS,2023-10-24 20:02:07.930,f18335cf-bbcb-478f-a67a-2f2132a479d0,Y,1658.086669921875
10266,13826,105.0-0004-0011.0,F_747133_2982623,ADDR-6655,21 OLD COLONY RD,Arlington,Building,,,,2173.0,253.68,274.34,285.5,ArlingtonMA_GIS,2023-10-24 20:02:07.930,1ecaf64b-0c8d-4947-869a-cf2923ecbb59,Y,2173.24755859375
10267,13827,105.0-0004-0011.0,F_747133_2982623,,21 OLD COLONY RD,Arlington,Out Building,,,,124.0,252.34,259.88,262.04,ArlingtonMA_GIS,2023-10-24 20:02:07.930,465c200d-292e-4697-b13f-02fe7abe9e44,Y,124.1279296875
10268,13828,105.0-0005-0001.0,F_747003_2982585,ADDR-6656,43 OLD MIDDLESEX PATH,Arlington,Building,,,,1330.0,256.28,275.41,281.0,ArlingtonMA_GIS,2023-10-24 20:02:07.930,e45067ff-d368-4f5c-8604-4c163a88179f,Y,1330.162109375
10269,13829,105.0-0005-0002.0,F_746923_2982551,ADDR-6657,29 OLD COLONY RD,Arlington,Building,,,,1438.0,261.85,271.07,278.99,ArlingtonMA_GIS,2023-10-24 20:02:07.930,06882b47-3fee-4e59-a14d-ae302c824981,Y,1437.681884765625
10270,13830,105.0-0005-0002.0,F_746923_2982551,,29 OLD COLONY RD,Arlington,Out Building,,,,147.0,257.52,266.53,268.33,ArlingtonMA_GIS,2023-10-24 20:02:07.930,7b7421cf-2c60-4dc4-84da-b564b9ee1f89,Y,147.009765625
10271,13831,105.0-0005-0003.0,F_746837_2982525,ADDR-6658,33 OLD COLONY RD,Arlington,Building,,,,1548.0,261.86,270.89,279.17,ArlingtonMA_GIS,2023-10-24 20:02:07.930,b08447ac-9428-4970-8fe1-23386ce81849,Y,1547.852294921875
10272,13832,105.0-0005-0004.0,F_746750_2982495,ADDR-6659,37 OLD COLONY RD,Arlington,Building,,,,1291.0,261.37,276.78,287.0,ArlingtonMA_GIS,2023-10-24 20:02:07.930,377e7c30-2a44-4304-8f55-159faa45d5a8,Y,1290.8623046875
10273,13833,105.0-0005-0005.0,F_746661_2982471,ADDR-6660,41 OLD COLONY RD,Arlington,Building,,,,1707.0,260.9,271.41,277.19,ArlingtonMA_GIS,2023-10-24 20:02:07.930,57be5a2a-eb14-40c7-9656-58318020a085,Y,1706.619873046875
10274,13834,105.0-0005-0005.0,F_746661_2982471,,41 OLD COLONY RD,Arlington,Out Building,,,,112.0,258.81,265.98,268.55,ArlingtonMA_GIS,2023-10-24 20:02:07.930,deeb0c03-edfa-473a-9562-7ceb44394f30,Y,111.722900390625
10275,13835,105.0-0005-0006.0,F_746578_2982502,ADDR-6661,45 OLD COLONY RD,Arlington,Building,,,,1568.0,260.42,275.53,285.83,ArlingtonMA_GIS,2023-10-24 20:02:07.930,0ad91bd5-00a5-46d5-8fb9-43777d180489,Y,1567.6279296875
10276,13836,105.0-0005-0006.0,F_746578_2982502,,45 OLD COLONY RD,Arlington,Out Building,,,,37.0,259.82,267.08,268.82,ArlingtonMA_GIS,2023-10-24 20:02:07.930,fa00b409-1655-4000-a226-b8a7be6a34cc,Y,37.078857421875
10277,13837,105.0-0005-0007.0,F_746510_2982554,ADDR-6662,15 CHEROKEE RD,Arlington,Building,,,,1874.0,259.81,269.99,276.47,ArlingtonMA_GIS,2023-10-24 20:02:07.930,c5236067-d769-4a91-8fb8-ef1e5ae85c20,Y,1874.478271484375
10278,13838,105.0-0005-0008.0,F_746635_2982577,ADDR-6663,19 CHEROKEE RD,Arlington,Building,,,,1362.0,258.25,269.55,276.58,ArlingtonMA_GIS,2023-10-24 20:02:07.930,5720c9c0-b804-45a1-bd7c-eeed7009f539,Y,1361.965576171875
10279,13839,105.0-0005-0009.0,F_746743_2982589,ADDR-6664,27 CHEROKEE RD,Arlington,Building,,,,1808.0,258.68,272.53,281.26,ArlingtonMA_GIS,2023-10-24 20:02:07.930,c10b56d5-f07f-4555-8dfb-8cfaf1d3638a,Y,1808.314453125
10280,13840,105.0-0005-0004.0,F_746750_2982495,,37 OLD COLONY RD,Arlington,Out Building,,,,94.0,258.93,265.98,267.83,ArlingtonMA_GIS,2023-10-24 20:02:07.930,b98b154c-58bf-458b-83cf-816ea9184eb6,Y,93.743896484375
10281,13841,105.0-0005-0010.0,F_746836_2982629,ADDR-6665,31 CHEROKEE RD,Arlington,Building,,,,1549.0,258.15,274.04,282.97,ArlingtonMA_GIS,2023-10-24 20:02:07.930,1e7e162e-6747-4cae-be2e-6a111f4794c6,Y,1549.419677734375
10282,13842,105.0-0005-0011.0,F_746928_2982659,ADDR-6666,39 OLD MIDDLESEX PATH,Arlington,Building,,,,1301.0,256.9,268.63,277.75,ArlingtonMA_GIS,2023-10-24 20:02:07.930,30faa7b5-4c46-4d6f-ad5f-5e904dd29fff,Y,1300.7451171875
10283,13843,105.0-0006-0001.0,F_746777_2982754,ADDR-6667,33 OLD MIDDLESEX PATH,Arlington,Building,,,,1360.0,259.68,273.42,284.5,ArlingtonMA_GIS,2023-10-24 20:02:07.930,f22ad60e-7dba-493a-a290-a2bfe5aa548d,Y,1359.621337890625
10284,13844,105.0-0006-0002.0,F_746696_2982717,ADDR-6668,26 CHEROKEE RD,Arlington,Building,,,,1740.0,259.55,272.87,280.27,ArlingtonMA_GIS,2023-10-24 20:02:07.930,f8a99ac5-73d9-47ca-842d-3bef310179cb,Y,1740.31298828125
10285,13845,106.0-0001-0001.A,F_747177_2983411,ADDR-6669,28 WINDMILL LN,Arlington,Building,,,,3414.0,232.06,250.86,258.9,ArlingtonMA_GIS,2023-10-24 20:02:07.930,b3582f6b-8336-46dc-bad1-df9743ce1b6d,Y,3413.50634765625
10286,13846,106.0-0001-0002.A,F_747291_2983490,ADDR-6670,102 HUTCHINSON RD,Arlington,Building,,,,2538.0,200.53,212.64,218.16,ArlingtonMA_GIS,2023-10-24 20:02:07.930,3ba3664e-d3c8-484c-8a6f-1b0349187fcc,Y,2538.379638671875
10287,13847,106.0-0001-0003.A,F_747205_2983566,ADDR-6671,110 HUTCHINSON RD,Arlington,Building,,,,2155.0,210.16,219.51,227.36,ArlingtonMA_GIS,2023-10-24 20:02:07.930,f075d81d-fa8d-49fc-b081-b09e9077cdef,Y,2155.027587890625
10288,13848,106.0-0001-0003.B,F_747137_2983624,ADDR-6672,112 HUTCHINSON RD,Arlington,Building,,,,1000.0,210.95,229.18,235.68,ArlingtonMA_GIS,2023-10-24 20:02:07.930,e45f8b36-7fae-48fb-acb9-06d898b7dd49,Y,1000.04345703125
